BasinID,UtvsBt2024,UtvsBt3024,UtvsBt4024,UtvsBt2028,UtvsBt3028,UtvsBt4028,UtvsBt2038,UtvsBt3038,UtvsBt4038
83,0.8471078912426109,0.8335628947544707,0.8627595758995428,0.7651900226197583,0.8183936878765863,0.8162967044195732,0.6691287265902559,0.7489341561648144,0.7475886277396483
84,0.8300789197459466,0.8170408767453663,0.8508253326222249,0.7479745309826976,0.8049584958622814,0.8036935777347013,0.6408707365259885,0.727373747161428,0.7277079620939763
85,0.8494213092009076,0.8442410802750422,0.8695015164839655,0.7782016662844065,0.8339920866997201,0.8270996870694796,0.6795491930564432,0.7652773352931245,0.7580547526088749
86,0.4659669514263151,0.7508688708454614,0.882355433400522,0.6133557908785419,0.8414916251861663,0.8953378608299741,0.5319382657394952,0.806938607838261,0.8692724568488225
87,0.8411199886176945,0.8385952963418754,0.8634854286741014,0.767862473419713,0.8312453467612375,0.8240438765637275,0.6586046709913262,0.7568709867297405,0.7497643734499003
88,0.9299627003060374,0.9305203682765816,0.9441089204119244,0.95610223261758,0.9507116472151884,0.9558370133639082,0.9521842433026584,0.94393056136198,0.9479067302138352
89,0.8444118105700807,0.8414818014639686,0.8659405936880651,0.7722455409668333,0.8336988202647972,0.8262890936232591,0.6673688881918299,0.7620590904225047,0.7544501145422065
90,0.8517996220178549,0.8961831691336738,0.9265409103884008,0.908229550549772,0.9262887272588493,0.9416016253963824,0.8936532552200752,0.9129090810321749,0.9287854942226096
91,0.7693483260092823,0.8001269079163517,0.8155829966979143,0.6752424368865365,0.7637688676545331,0.7761673739496799,0.5613896755910467,0.6801818254976157,0.6968747486145319
92,0.3161243699706585,0.4273674003629404,0.7301927341006076,0.4113930947553733,0.8684037970781595,0.7278562595048336,0.5446856572244125,0.8229627280457751,0.6686577187798004
93,0.8084627562856981,0.8190839247703939,0.8357550229065734,0.6735303571700376,0.7760849786642773,0.8053507713134276,0.5576656355047755,0.6939438533649415,0.7318824170152203
94,0.9150811016214244,0.9176998376494848,0.904421691144972,0.8192564980082796,0.9036412049442548,0.8674783649195149,0.7771274127990083,0.8768220098936969,0.8319014436330183
95,0.8530402669580619,0.8931409464098681,0.8850879656869917,0.7852220106804787,0.9343659637191508,0.8821197970853211,0.7593057471039157,0.9222992406783708,0.860054889555953
96,0.7097365971132136,0.39404583362019374,0.372239544233143,0.7096368491588204,0.4724809203257446,0.379112810657553,0.716014058608853,0.5160633695133509,0.2367599373372212
97,0.8551820802818031,0.8544917418476102,0.8580990917004364,0.8019138195940673,0.8711201937710343,0.8508212742480736,0.7973374723539605,0.8626440952653037,0.8381059488234172
98,0.8320296031127019,0.8322177209530484,0.8356117764236942,0.8023103553532129,0.8837401898296932,0.84833217128288,0.7965917139076878,0.8744659649750557,0.8327420922722881
99,0.8304419614963005,0.8891290911143235,0.8879339857342995,0.7524295159979211,0.8864097628858953,0.8198651112763891,0.7197905671574493,0.8549810776178588,0.7497992055787638
100,0.7900292425884297,0.7901079751615636,0.8080863116421124,0.7588872663824665,0.8167443015598826,0.7932926417966587,0.7551365226625126,0.8044816974105057,0.7750315003559012
101,0.4365630212202543,0.5530331904360775,0.5720394219891443,0.4395788953454813,0.5076170058979833,0.4107531641777691,0.3830226369471506,0.4126300972328068,0.2745897625934058
102,0.8850135848626131,0.8782593603258395,0.8922613410616723,0.9123217373425432,0.8967508898646761,0.8336216975304126,0.9108721507412748,0.8913652536412745,0.8206819660646753
103,0.9632178716174687,0.8851038720563428,0.8701716530202362,0.8410028398179699,0.8831516182415451,0.865708658349261,0.7923168919148836,0.8500549623968532,0.8318130114917157
104,0.8867903384169707,0.9359015614422216,0.9437219026025028,0.9324096821888318,0.9651492244187588,0.9511420304110114,0.9317674187716264,0.9625128143523868,0.9447901949461276
105,0.8593219619745908,0.9080720057097448,0.9250292867451584,0.9087796288335964,0.9378824823906968,0.9184355807979538,0.9075802629875679,0.9335572405956791,0.908671766692673
106,0.8541878466071569,0.8642418308296321,0.884070514441169,0.9211911786167406,0.9097228000400251,0.8189855778769921,0.9150021828805209,0.9006748551643565,0.8006937426060152
107,0.6386010238748451,0.7006260774491957,0.7434268829831053,0.6432182113057411,0.7821079969249748,0.7511465781990293,0.6173888782549753,0.7557917710850173,0.7163159711951779
108,0.6243847691118175,0.6927556626859273,0.7358879052617741,0.5743542757289781,0.6785815279929629,0.7058610389524332,0.400543811061876,0.541738952417406,0.5798737798903757
109,0.2841546414259761,0.3827758417138503,0.4613820707762568,0.2540916016834389,0.4002652420414631,0.45879706085511796,0.15688313679255214,0.2778250994350956,0.3378827541306035
110,0.6245018991907435,0.6899482062261075,0.7264080797690966,0.6165292204837839,0.7526641907274041,0.7530333862992773,0.5904344177017874,0.7250591544174942,0.7207607863477364
111,0.5913787260647897,0.6624915066462921,0.7042744634147469,0.5842102610843032,0.7235237125789318,0.7305381552548215,0.557008654478234,0.6926943677225632,0.6945624777265383
112,0.523734006860103,0.5823656130276428,0.6177024341337987,0.426086420306705,0.5526127827725543,0.5994670327294908,0.3441995022412535,0.4685606301809926,0.5271556144974874
113,0.8740512873084905,0.9161695072425118,0.9378095560508474,0.91567505043959,0.9699817997779412,0.9594215023342422,0.9130500441308352,0.9665828507923586,0.9520664119335722
114,0.6299896362301082,0.6982129373512456,0.7327228738472736,0.5229642014782154,0.6486718337866891,0.6818992717332711,0.4725231247492549,0.599851190125413,0.6361196331346441
115,0.16302222312449705,0.17700675924278386,0.1901380669798162,0.11067679593359672,0.15801869612995134,0.16589938511388555,0.09344276676740723,0.1250632968202236,0.11598992756109727
116,0.7004994359543142,0.7268129288820395,0.7421249353744729,0.6829004277525361,0.8055262154830387,0.7815077478920219,0.6653067951770743,0.7895015406564946,0.7619484618851753
117,0.5726595422284627,0.6466905583071355,0.7345060488671227,0.6448465325264457,0.8094771856473324,0.7823277105374906,0.6090708030896769,0.7678689323263723,0.715687382373277
118,0.7587930837231214,0.7395369963322441,0.7294355794347327,0.7438073505302509,0.8533873813282912,0.7958707805695342,0.7232547346347331,0.8385470595822598,0.7769600082467369
119,0.8332589075657509,0.8209792914609276,0.8081343455671421,0.7969322542467905,0.8713314272926702,0.824423849976824,0.7777168489815289,0.8591312838571582,0.8096364161674916
120,0.20948732982831728,0.23876383037351298,0.345235708109954,0.2057543193915075,0.32723350688720465,0.3561263259021317,0.19168035185579585,0.3014401318774158,0.3163921413211864
121,0.7864676171952026,0.7835041697970494,0.7596720765572073,0.7729692786062653,0.8757487764049837,0.8119628909928581,0.7445861768970866,0.8559366842937361,0.7859913927008103
122,0.8207169307962742,0.8312789686336196,0.8124299227112309,0.7887118603568988,0.8684659542103979,0.8198078798798503,0.7656857566148425,0.8525174457141068,0.8005570694608933
123,0.7594145583566543,0.7975193967505724,0.7758521792895307,0.712654421426601,0.8119278614400418,0.7622770468086688,0.6907719729340259,0.7925507026698998,0.7346671867495257
124,0.5336532929553358,0.5158753820045459,0.5666747590112955,0.5577121026490357,0.6138947925767048,0.6019984987006461,0.549963433987478,0.5955238060955712,0.5717392575497241
125,0.13587870476724626,0.1992257624484204,0.2401221256631955,0.13867708501069276,0.2870944951278658,0.2585906402971044,0.1397688880263221,0.2986530316360251,0.2420264612025295
126,0.09780306108614276,0.2588825926040528,0.28747764551262633,0.07585547678745219,0.2760603729941325,0.2677572663593585,0.015006134081665344,0.21632800505792385,0.2478953243219088
127,0.802204874116598,0.8373357321379885,0.7891208431963845,0.8486841105508584,0.929618198085332,0.8235258484177421,0.8158037616659407,0.9076735009252529,0.7713267017099624
128,0.7771695211425382,0.7243739015834421,0.6474441107861779,0.5735518484672992,0.759736397515841,0.6676667347676956,0.5017880705393034,0.7038534631846548,0.6092777148042798
129,0.5652888528923194,0.5507048947373392,0.4860304629460337,0.4177394102060297,0.6760792081800001,0.5452037455563619,0.3912237322352697,0.6489503737710697,0.4846527750382306
130,0.5127861729245666,0.6048276999785853,0.6807034956552901,0.5318123354695594,0.6813247963615195,0.7150728702365652,0.5056775469573288,0.6486359938843651,0.6788072792644749
131,0.6088348157181582,0.7095363642953427,0.7487652990503989,0.602191995400296,0.7309356484746422,0.8095735302277131,0.5717092410865802,0.6939556028165507,0.7726940650655064
132,0.2368263952636718,0.37887889656044,0.4715709716366557,0.23908821778483386,0.41837390989719203,0.5456437889546222,0.20805240769788547,0.3776788754134661,0.4893005588337144
133,0.8559998257925815,0.8838262007543983,0.8891904140065768,0.8814498499491126,0.8902695779388949,0.9187542859568048,0.8657517128761792,0.8757781317743305,0.9081482556781209
134,0.8889153329486152,0.9863369669324359,0.939627232540574,0.9554079097916909,0.9767939713708229,0.9749739726783564,0.9518207582332752,0.9745415136338526,0.9720412050190348
135,0.9505762042018824,0.9704878511777384,0.9499443535097168,0.9705101265548968,0.9880575637450304,0.9934644397241054,0.9670846045899858,0.986720207016052,0.9927602777303732
136,0.9495342810626232,0.965447033055842,0.9443497348066028,0.9665687302290272,0.9831653848075704,0.9874912088614246,0.9626969182926924,0.9812766292498468,0.9861401545021076
137,0.9528370336618108,0.9594263394705916,0.9379221847039642,0.9545023127432948,0.977533567447728,0.9805240063423308,0.9488856826818802,0.9748101211837016,0.9782662981355832
138,0.9518187833885938,0.9984571718247434,0.9695274481582002,0.952977021452758,0.9878290303157924,0.9760398164756898,0.9457880157406536,0.9849621292733955,0.9709159895031368
139,0.12806802981905238,0.5615073787074321,0.8539273220499515,0.6035929434524681,0.5423473736006651,0.7189557563184199,0.6644931292914538,0.6059522139829887,0.7551671054053606
140,0.16678043751770494,0.10305292513734343,0.08031185960320862,0.1963871206727384,0.011838966673955929,0.1698401733838453,0.14385539211419185,0.15881789096269447,0.4405566659252596
141,0.4221499070545895,0.30374313843698936,0.6097429174523713,0.3590212745474332,0.3448821401502515,0.5916639570143775,0.3565958042890701,0.3047690566842472,0.515174460314684
142,0.558477077337047,0.3456454909418243,0.5717817501704846,0.4099846700469032,0.3217263643284866,0.6685284849905676,0.4203383853482781,0.2864549072534964,0.5952092316159371
143,0.5592071571897212,0.8647960504176296,0.8906992450285789,0.7661172462162827,0.7205528076994691,0.8701541288320345,0.8008331277147205,0.7559560483343148,0.8822904062747596
144,0.9335347919196372,0.9610635469977448,0.9659757363612352,0.9459904161968083,0.9119356808086162,0.9689668788514896,0.9444981284725052,0.9089922905592708,0.967844398266643
145,,,,,,,,,
146,,,,,,,,,
147,0.7413441045451885,0.7606606820991653,0.8448144231817305,0.7536153130425014,0.7595940091625925,0.8307096692276676,0.7217309635937394,0.7457599789507873,0.8268513199286813
148,0.7151033418147769,0.7439302995040794,0.8350317695308879,0.7460022008469226,0.7405084978182775,0.8305772522204471,0.7126697559338465,0.722822021921136,0.8243126302294846
149,0.7100813456087297,0.7765374939968189,0.8710493954017575,0.8109119649660764,0.7639814738949491,0.9104825520637608,0.7882758859871348,0.7480341857199989,0.9065069773867659
150,0.7149571122137383,0.8125500433594411,0.9089171673763001,0.8690987419895254,0.7930574526725114,0.9797010639285672,0.8523304482386612,0.7801356694308907,0.9789832265204421
151,,,,,,,,,
152,0.9867626894939074,0.8540233261630555,0.8449865867122633,0.5575603908848707,0.7669552433978623,0.8243827314784395,0.5234727695905548,0.7580728342520062,0.8233894761427384
153,0.9446269827372205,0.8415536998467982,0.8357972149685968,0.5587623471187617,0.7601690384367688,0.8153156805410069,0.524905315335574,0.7512295652476989,0.8143454466746481
154,0.9435813872307132,0.8391483763331978,0.8335115239343504,0.5538716825043297,0.7568851539567188,0.8128087414276784,0.5193940008410463,0.74754391484787,0.8116560827000127
155,,,,,,,,,
156,,,,,,,,,
157,0.4601142589329572,0.7440475018088378,0.906187476129104,0.8653551467970445,0.9587658690762652,0.9654913195874884,0.8243912894332109,0.9451827585440964,0.9516456448069508
158,,,,,,,,,
159,0.5951658020463856,0.6740206963681303,0.7879083462483257,0.7193532158850027,0.8331472666571442,0.9598231029434754,0.6523614903304528,0.768195385202559,0.9339023256703408
160,0.5965271784764551,0.6737245689636674,0.786993430515253,0.7259092892855367,0.8441396898178606,0.9611029320855538,0.6641567904873966,0.7839790218672129,0.9364947791739608
161,0.5876372021651349,0.6458242328639104,0.8045172032895541,0.7427613018146774,0.9348915363003696,0.9283947129388156,0.6824833566913562,0.9072869828903728,0.8894644872022472
162,0.7752145570115411,0.8210362463254129,0.9537355904257074,0.7940003030001583,0.9759657427521536,0.9391362249616108,0.7628940829012301,0.9717789602367104,0.9297967334215692
163,0.6844063455848549,0.8273793913587937,0.9482602331475334,0.7928576538607819,0.9637788985227824,0.8818268677396488,0.7521269749774203,0.956079371926116,0.8572911113301952
164,0.7305855829620741,0.8324838400483604,0.9595701358358882,0.8482804657615686,0.969238274290628,0.9129996995899106,0.7953820745263215,0.9579317057763596,0.8862370090406764
165,0.7423711230746123,0.8211339416088886,0.9794058154492956,0.7407110935599626,0.9696542184009354,0.8324016821377918,0.6780123356102561,0.9606238220877495,0.7933860954479514
166,0.5613353060506551,0.6992586127295067,0.9608776211071044,0.5552665736441179,0.9364433566486536,0.712545513908422,0.6003808667064371,0.9461574598725287,0.7330462657975613
167,0.8712749214225699,0.9138064623483064,0.9973435659558538,0.7211317516667499,0.9787178494833096,0.8071893799013756,0.6614872992138404,0.9725173815005912,0.7632088386735932
168,0.7860967831716476,0.8860175208195115,0.9647373805932348,0.6718465761846042,0.9970977176714314,0.851057514633023,0.5839435430115685,0.9956422921533584,0.7859601832842625
169,0.3923989434366647,0.6928768626824119,0.8830257399853879,0.2776152008330016,0.9968750561903571,0.7799699842604966,0.28104968111867745,0.9971568299134312,0.7858219436245422
170,0.33743965891185795,0.7035690864241878,0.9846231258008278,0.18070743321381905,0.9684736329445368,0.6848485367364824,0.2093014154032727,0.9754713427734036,0.7202769191532813
171,0.5301280702852308,0.8562533615275986,0.9654659694033564,0.3358566466312211,0.9999798382020954,0.8058387467534002,0.36212956005031816,0.9999823912045958,0.816142328859162
172,0.3249974174818425,0.383348725436228,0.4709969232582588,0.25483136811358026,0.5448526179324489,0.4999101907649374,0.23477264287710856,0.5422042723923309,0.4838648071594183
173,0.7797523331020985,0.7019275431871752,0.7119508408497388,0.8149516068434781,0.7713004918941669,0.7306439449320277,0.7502715560898262,0.6897998755145763,0.6307736220443076
174,0.7763962563007121,0.8645464433178813,0.8932324104913129,0.892134103496075,0.7824939411334545,0.776366233488368,0.8736792128316474,0.7411864775436741,0.7223437596214256
175,0.6366687469725507,0.6582974345772142,0.7511725521257184,0.5796827629967315,0.6155118623791109,0.656926533361136,0.4840807300476042,0.5133321666847604,0.547258270350981
176,0.6505628552400631,0.6607236034016875,0.7416193141640802,0.5537098486749559,0.5912452179759129,0.6419418522786524,0.6111619032900908,0.6401360901615232,0.6710600437346795
177,0.7142087223718384,0.6834467212444421,0.6918041027243211,0.5417963965752829,0.5607674543379171,0.5780480886467586,0.5585916013974471,0.5803444684390476,0.5998624887510455
178,0.5079641269056528,0.5721940856610304,0.6800356592994332,0.4891017458742868,0.5377289031809214,0.5396535806929973,0.4852818613191666,0.5386531156849199,0.5429552398222757
179,0.2801053408261326,0.3647080171831417,0.4943787599601566,0.2519296974582755,0.3050174699436232,0.3350257893943149,0.2171130061782142,0.2769666739348068,0.3182643478141593
180,0.6481005630734524,0.697846968681338,0.7402776651856819,0.5929849966077775,0.6002247376346402,0.5899219856450141,0.4967087630360773,0.549044299239425,0.5938425037037884
181,0.6717941103215876,0.7431732393041194,0.7785429320890499,0.6689112041097051,0.6730227454797444,0.6841178982673858,0.5471773581149798,0.5777718526972005,0.6067221722216158
182,0.6807364846864118,0.7569147892447197,0.7892890395237839,0.6892167734605715,0.693088685492398,0.7060158017880629,0.5620888768627748,0.5877214075672561,0.6091560275733297
